season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2017,1,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,4,1,0,52,0.75,0,2,0,0,1,0,0,0,0,0,1,0,23;26;52,52,,101,52,0,1,1,0,0,1,0,,,,
2017,2,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,3,0,0,41,1,0,1,0,2,0,0,0,0,0,0,0,0,40;41;26,,,107,0,0,4,4,0,0,1,0,,,,
2017,3,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",4,4,0,0,47,1,0,1,2,1,0,0,0,0,0,0,0,0,24;37;47;35,,,143,0,0,3,3,0,0,1,0,,,,
2017,4,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2017,5,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,1,1,0,0,1,0,,,,
2017,6,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",5,5,0,0,48,1,0,1,1,3,0,0,0,0,0,0,0,0,48;32;40;48;23,,,191,0,0,3,3,0,0,1,0,,,,
2017,7,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",4,5,1,0,47,0.8,0,1,0,3,0,0,0,0,0,0,1,0,43;23;46;47,53,,159,53,0,,0,,,,1,47,1,0,0
2017,9,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,2,3,1,0,0.667,0,,,,
2017,10,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,2,1,0,44,0.5,0,0,0,1,0,0,0,0,0,1,0,0,44,48,,44,48,0,3,3,0,0,1,0,,,,
2017,11,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,2,0,1,44,0.5,0,0,0,1,0,0,0,0,0,0,0,0,44,,48,44,0,48,2,2,0,0,1,0,,,,
2017,12,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",2,2,0,0,45,1,0,1,0,1,0,0,0,0,0,0,0,0,29;45,,,74,0,0,2,2,0,0,1,0,,,,
2017,13,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,2,1,0,43,0.5,0,0,0,1,0,0,0,0,0,1,0,0,43,40,,43,40,0,3,3,0,0,1,0,,,,
2017,14,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,58,,0,58,0,1,1,0,0,1,0,,,,
2017,15,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,3,0,0,50,1,0,0,1,1,1,0,0,0,0,0,0,0,40;31;50,,,121,0,0,2,2,0,0,1,1,50,1,0,0
2017,16,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,4,1,0,37,0.75,0,2,1,0,0,0,0,0,0,1,0,0,25;37;27,45,,89,45,0,2,2,0,0,1,1,27,1,0,0
2017,17,REG,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,25;39;38,,,102,0,0,0,1,0,1,0,0,,,,
2017,18,POST,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,1,1,0,0,1,0,,,,
2017,19,POST,00-0026968,TEN,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2017,1,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",4,4,0,0,48,1,0,1,1,2,0,0,0,0,0,0,0,0,21;48;42;36,,,147,0,0,1,1,0,0,1,0,,,,
2017,2,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",1,1,0,0,56,1,0,0,0,0,1,0,0,0,0,0,0,0,56,,,56,0,0,2,2,0,0,1,0,,,,
2017,3,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2017,4,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,3,3,0,0,1,0,,,,
2017,5,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,4,4,0,0,1,0,,,,
2017,7,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2017,13,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,5,5,0,0,1,0,,,,
2017,14,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",1,3,2,0,21,0.333,0,1,0,0,0,0,0,0,0,0,2,0,21,53;50,,21,103,0,3,4,1,0,0.75,0,,,,
2017,15,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",2,2,0,0,45,1,1,0,0,1,0,0,0,0,0,0,0,0,45;19,,,64,0,0,2,2,0,0,1,1,19,1,0,0
2017,16,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",4,6,2,0,51,0.667,0,0,2,0,2,0,0,0,1,1,0,0,34;51;51;39,34;48,,175,82,0,,0,,,,0,,,,
2017,17,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,23,,0,23,0,0,1,1,0,0,0,,,,
2017,1,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",3,3,0,0,45,1,0,1,1,1,0,0,0,0,0,0,0,0,24;32;45,,,101,0,0,2,3,1,0,0.667,0,,,,
2017,2,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,0,1,1,0,0,0,,,,
2017,3,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,20;37,,,57,0,0,4,4,0,0,1,0,,,,
2017,4,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,1,1,0,0,1,0,,,,
2017,5,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",2,2,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,26;26,,,52,0,0,2,2,0,0,1,1,26,1,0,0
2017,6,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",3,3,0,0,53,1,0,0,2,0,1,0,0,0,0,0,0,0,36;34;53,,,123,0,0,2,2,0,0,1,0,,,,
2017,7,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",6,6,0,0,52,1,0,0,2,2,2,0,0,0,0,0,0,0,52;51;43;43;34;32,,,255,0,0,0,1,1,0,0,0,,,,
2017,8,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",4,4,0,0,51,1,0,0,2,1,1,0,0,0,0,0,0,0,35;34;43;51,,,163,0,0,1,2,0,1,0.5,0,,,,
2017,10,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",1,1,0,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,5,5,0,0,1,0,,,,
2017,11,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",1,3,2,0,39,0.333,0,0,1,0,0,0,0,0,1,1,0,0,39,48;39,,39,87,0,3,3,0,0,1,0,,,,
2017,12,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",1,2,0,1,36,0.5,0,0,1,0,0,0,0,0,0,0,0,0,36,,53,36,0,53,3,4,0,1,0.75,0,,,,
2017,13,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2017,14,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",3,4,1,0,30,0.75,0,2,1,0,0,0,0,0,0,0,1,0,30;22;27,54,,79,54,0,1,1,0,0,1,0,,,,
2017,15,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",2,2,0,0,53,1,0,0,1,0,1,0,0,0,0,0,0,0,53;35,,,88,0,0,4,4,0,0,1,0,,,,
2017,16,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",3,3,0,0,49,1,0,2,0,1,0,0,0,0,0,0,0,0,49;20;27,,,96,0,0,1,1,0,0,1,0,,,,
2017,17,REG,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,55,,0,55,0,3,3,0,0,1,0,,,,
2017,19,POST,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",3,4,1,0,53,0.75,0,1,0,1,1,0,0,0,0,1,0,0,20;49;53,49,,122,49,0,2,2,0,0,1,0,,,,
2017,20,POST,00-0028787,MIN,K.Forbath,Kai Forbath,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,1,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",4,4,0,0,52,1,0,1,0,1,2,0,0,0,0,0,0,0,20;52;52;43,,,167,0,0,2,2,0,0,1,0,,,,
2017,2,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,6,6,0,0,1,0,,,,
2017,3,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,1,1,0,0,1,0,,,,
2017,4,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1,0,,,,
2017,5,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,2,2,0,0,1,0,,,,
2017,6,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,1,2,1,0,0.5,0,,,,
2017,7,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,3,1,1,26,0.333,0,1,0,0,0,0,0,0,0,1,0,0,26,45,53,26,45,53,4,4,0,0,1,0,,,,
2017,8,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2017,9,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",2,2,0,0,53,1,0,0,1,0,1,0,0,0,0,0,0,0,36;53,,,89,0,0,3,3,0,0,1,0,,,,
2017,12,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,35,,0,35,0,3,3,0,0,1,0,,,,
2017,13,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,3,3,0,0,1,0,,,,
2017,14,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,15,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,2,1,0,39,0.5,0,0,1,0,0,0,0,0,1,0,0,0,39,39,,39,39,0,2,2,0,0,1,0,,,,
2017,16,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,2,1,0,25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,25,48,,25,48,0,1,1,0,0,1,0,,,,
2017,17,REG,00-0028907,LV,G.Tavecchio,Giorgio Tavecchio,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxmukxhraeml7lup8pm1",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,1,1,0,0,1,1,40,1,0,0
2017,2,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,39;29;30,,,98,0,0,,0,,,,0,,,,
2017,3,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",1,2,1,0,46,0.5,0,0,0,1,0,0,0,0,0,1,0,0,46,48,,46,48,0,3,3,0,0,1,0,,,,
2017,4,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,4,4,0,0,1,0,,,,
2017,5,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",2,2,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,30;29,,,59,0,0,2,2,0,0,1,0,,,,
2017,7,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2017,8,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",1,2,0,1,29,0.5,0,1,0,0,0,0,0,0,0,0,0,0,29,,34,29,0,34,3,3,0,0,1,0,,,,
2017,10,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",,0,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0.667,0,,,,
2017,11,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",,0,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0.667,0,,,,
2017,12,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",3,3,0,0,49,1,0,1,1,1,0,0,0,0,0,0,0,0,31;49;21,,,101,0,0,3,3,0,0,1,0,,,,
2017,13,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,35;41,,,76,0,0,2,2,0,0,1,0,,,,
2017,14,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,15,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,16,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",4,4,0,0,51,1,0,2,1,0,1,0,0,0,0,0,0,0,29;27;35;51,,,142,0,0,2,2,0,0,1,0,,,,
2017,17,REG,00-0029421,CIN,R.Bullock,Randy Bullock,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,4,4,0,0,1,0,,,,
2017,1,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",3,3,0,0,41,1,0,1,1,1,0,0,0,0,0,0,0,0,33;21;41,,,95,0,0,,0,,,,0,,,,
2017,2,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,25;27,,,52,0,0,0,1,1,0,0,0,,,,
2017,3,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2017,4,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",1,2,1,0,44,0.5,0,0,0,1,0,0,0,0,1,0,0,0,44,37,,44,37,0,5,5,0,0,1,0,,,,
2017,5,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",3,3,0,0,49,1,0,0,1,2,0,0,0,0,0,0,0,0,48;49;35,,,132,0,0,1,1,0,0,1,0,,,,
2017,7,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,3,3,0,0,1,0,,,,
2017,8,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",2,2,0,0,21,1,0,2,0,0,0,0,0,0,0,0,0,0,21;21,,,42,0,0,5,5,0,0,1,0,,,,
2017,9,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",0,3,3,0,,0,0,0,0,0,0,0,0,0,1,2,0,0,,44;39;49,,0,132,0,,0,,,,0,,,,
2017,10,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,33;43,,,76,0,0,2,2,0,0,1,0,,,,
2017,11,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",3,4,1,0,46,0.75,0,0,2,1,0,0,0,0,0,0,1,0,30;37;46,52,,113,52,0,2,2,0,0,1,0,,,,
2017,12,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",1,2,1,0,34,0.5,0,0,1,0,0,0,0,0,0,1,0,0,34,48,,34,48,0,3,3,0,0,1,0,,,,
2017,13,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,3,3,0,0,1,0,,,,
2017,14,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",1,2,1,0,28,0.5,0,1,0,0,0,0,0,0,1,0,0,0,28,38,,28,38,0,3,3,0,0,1,0,,,,
2017,15,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2017,16,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2017,17,REG,00-0029576,SEA,B.Walsh,Blair Walsh,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aprsggdgwu3y8wmw2zaa",1,2,1,0,49,0.5,0,0,0,1,0,0,0,0,0,1,0,0,49,48,,49,48,0,3,3,0,0,1,1,48,0,1,0
