season,week,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,team,def_tackles,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_fumble_recovery_own,def_fumble_recovery_yards_own,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_safety,def_penalty,def_penalty_yards
2021,7,REG,00-0022531,J.Peters,Jason Peters,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xcsyqvrlrpe6s3d0rodq",TB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18,REG,00-0022824,A.Lee,Andy Lee,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfozbs2h9jueavslvw3z",ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,20,POST,00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,20,POST,00-0025424,E.Weddle,Eric Weddle,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkawujcrkiyelnzqnups",LA,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
2021,21,POST,00-0025424,E.Weddle,Eric Weddle,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkawujcrkiyelnzqnups",LA,4,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,22,POST,00-0025424,E.Weddle,Eric Weddle,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkawujcrkiyelnzqnups",LA,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,REG,00-0026035,D.Amendola,Danny Amendola,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etz06w7s0ardf49mnayz",MIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,REG,00-0026189,D.Jackson,DeSean Jackson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",ARI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,14,REG,00-0026189,D.Jackson,DeSean Jackson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",KC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,4,3,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,2,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,3,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,2,1,1,3,0,0,0,0.5,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2021,13,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,14,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,17,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,18,REG,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmgqjt7qihxkze7iuajf",BAL,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,16,REG,00-0026300,J.Johnson,Josh Johnson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbaye18gptzb1jpyswv8",CIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021,12,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,15,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,16,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,0,0,0,1,0,0,1,0.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,17,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18,REG,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,4,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,19,POST,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,1,1,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,20,POST,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",TB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,1,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2021,2,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,5,5,0,2,0,0,0,0,0,0,1,34,2,1,0,0,0,0,0,0,0,0
2021,4,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,8,7,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,3,2,1,3,1,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2021,9,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,11,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,13,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,14,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,15,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2021,17,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18,REG,00-0026990,M.Jenkins,Malcolm Jenkins,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",NO,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,REG,00-0027061,J.Cook,Jared Cook,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cthoenebptadlu4g928v",BAL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,REG,00-0027136,J.McCourty,Jason McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myk5ccdezt1lhjc8szbm",MIA,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,2,REG,00-0027136,J.McCourty,Jason McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myk5ccdezt1lhjc8szbm",MIA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,REG,00-0027136,J.McCourty,Jason McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myk5ccdezt1lhjc8szbm",MIA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,REG,00-0027136,J.McCourty,Jason McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myk5ccdezt1lhjc8szbm",MIA,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,REG,00-0027136,J.McCourty,Jason McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myk5ccdezt1lhjc8szbm",MIA,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,REG,00-0027136,J.McCourty,Jason McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myk5ccdezt1lhjc8szbm",MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,15,REG,00-0027539,A.Levine,Anthony Levine,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gew5y4jtrh2jd7guowwk",BAL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,16,REG,00-0027539,A.Levine,Anthony Levine,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gew5y4jtrh2jd7guowwk",BAL,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,1,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,4,4,0,1,0,0,0,0,0,0,1,22,2,0,0,0,0,0,0,0,0,0
2021,3,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2021,9,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,11,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,3,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
2021,12,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,13,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,15,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,5,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021,16,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,17,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18,REG,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,19,POST,00-0027647,D.McCourty,Devin McCourty,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",NE,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021,5,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,7,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,2,1,1,3,0,0,0,0.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2021,10,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
2021,11,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2021,13,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,1,1,0,0,1,0,0,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0
2021,14,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,15,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,4,3,1,0,3,0,0,3,25,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,16,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,5,5,0,0,1,0,1,2,9,3,0,0,1,0,0,0,0,0,0,0,0,0
2021,17,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,18,REG,00-0027662,C.Dunlap,Carlos Dunlap,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",SEA,3,3,0,1,2,0,0,2,22,3,0,0,1,0,0,0,0,0,0,0,0,0
2021,12,REG,00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",NO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2021,2,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,13,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,14,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,15,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,16,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2021,17,REG,00-0027686,C.Peters,Corey Peters,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",ARI,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
